segmentId,newSegmentId,speedLimit,frc,distance,lat,lon,timeSet,timeSetName,dateRange,averageSpeed,medianSpeed,harmonicAverageSpeed,standardDeviationSpeed,averageTravelTime,medianTravelTime,travelTimeRatio,sampleSize,travelTimeStandardDeviation,speedP5,speedP10,speedP15,speedP20,speedP25,speedP30,speedP35,speedP40,speedP45,speedP50,speedP55,speedP60,speedP65,speedP70,speedP75,speedP80,speedP85,speedP90,speedP95
15040004772974,00004d41-3200-0400-0000-0000004cebc8,60,7,94.52,33.56241,-7.67942,4,16:00-21:00,1,22.8,23.0,21.1,5.7,16.12,14.79,0.96,133,5.66,15,17,18,19,20,20,21,21,22,23,23,23,24,25,26,27,29,30,32
15040002636000,00004d41-3200-0400-0000-0000004cebc9,60,7,66.43,33.56273,-7.67849,4,16:00-21:00,1,23.4,23.0,21.9,5.7,10.92,10.4,0.97,128,3.27,16,17,19,19,20,20,21,22,22,23,23,24,25,25,26,27,29,31,35
15040004764696,00004d41-3200-0400-0000-0000004cebca,60,7,120.12,33.563,-7.67785,4,16:00-21:00,1,22.8,23.0,20.6,5.9,21.0,18.8,1.03,144,9.94,15,17,18,19,20,20,21,21,22,23,23,24,25,25,26,27,29,30,32
15040001978643,00004d41-3200-0400-0000-0000004cebcb,60,7,47.0,33.56403,-7.67546,4,16:00-21:00,1,23.5,24.0,20.4,6.2,8.31,7.05,1.09,228,6.12,12,16,18,19,20,21,22,23,23,24,25,25,26,27,27,28,29,31,33
15040003508971,00004d41-3200-0400-0000-0000004cebd6,60,7,42.01,33.55121,-7.68214,4,16:00-21:00,1,16.3,15.0,10.6,8.5,14.26,10.08,0.89,44,13.11,3,5,7,9,10,12,14,15,15,15,18,18,19,20,21,23,23,26,29
15040005079208,00004d41-3200-0400-0000-0000004cebd8,60,6,132.4,33.55001,-7.67864,4,16:00-21:00,1,35.4,37.0,29.9,10.9,15.93,12.88,0.99,3355,11.63,16,19,23,26,29,32,33,35,36,37,38,39,40,41,42,44,45,47,51
15040002635987,00004d41-3200-0400-0000-0000004cebd9,60,6,85.05,33.5541,-7.68066,4,16:00-21:00,1,27.7,28.0,23.1,8.8,13.28,10.94,1.03,2390,11.21,13,17,19,21,22,24,25,26,27,28,29,30,31,32,33,34,36,38,41
15040001978631,00004d41-3200-0400-0000-0000004cebdb,60,6,21.09,33.55118,-7.67658,4,16:00-21:00,1,28.2,28.0,23.3,9.0,3.25,2.71,1.0,2570,4.16,13,17,20,22,23,25,26,27,28,28,29,30,31,32,33,35,36,38,42
15040002588994,00004d41-3200-0400-0000-0000004cebe8,60,6,84.74,33.55538,-7.67689,4,16:00-21:00,1,23.6,22.0,15.7,11.9,19.5,13.87,1.06,459,20.45,6,9,11,13,15,16,17,19,21,22,25,27,29,31,32,34,36,38,41
15040005032433,00004d41-3200-0400-0000-0000004cebea,60,6,18.68,33.5541,-7.68066,4,16:00-21:00,1,22.6,21.0,13.9,12.3,4.85,3.2,1.11,1021,8.05,6,8,10,12,14,16,17,18,20,21,23,24,26,28,29,32,34,38,45
15040001978723,00004d41-3200-0400-0000-0000004cebeb,60,7,90.89,33.55993,-7.67694,4,16:00-21:00,1,28.3,29.0,25.2,6.9,12.96,11.28,0.98,114,7.95,14,21,23,23,25,26,27,28,28,29,29,30,31,32,33,34,34,35,39
15040001969820,00004d41-3200-0400-0000-0000004cebec,60,7,117.57,33.56071,-7.67726,4,16:00-21:00,1,28.3,29.0,25.2,6.9,16.77,14.59,0.98,115,10.24,14,21,23,23,25,26,27,27,28,29,29,30,31,32,33,34,34,35,39
15040001995496,00004d41-3200-0400-0000-0000004cebed,60,7,71.73,33.56216,-7.67813,4,16:00-21:00,1,27.8,28.0,24.6,7.0,10.51,9.22,1.01,200,6.21,14,19,22,23,24,25,26,27,28,28,29,30,31,31,32,34,35,35,38
15040003234271,00004d41-3200-0400-0000-0000004cebee,60,7,62.18,33.56165,-7.67783,4,16:00-21:00,1,27.8,29.0,24.7,6.9,9.06,7.72,1.02,199,5.33,15,19,22,23,24,25,26,27,28,29,29,30,31,32,33,34,35,35,38
15040003320816,00004d41-3200-0400-0000-0000004cebef,60,7,63.01,33.56273,-7.67849,4,16:00-21:00,1,27.5,28.0,24.1,7.2,9.42,8.1,0.99,204,5.69,14,19,21,23,24,25,26,26,28,28,29,30,31,31,32,34,35,35,38
15040001978712,00004d41-3200-0400-0000-0000004cebfb,60,6,117.3,33.55202,-7.67984,4,16:00-21:00,1,29.9,30.0,26.1,8.9,16.18,14.08,1.0,2788,10.07,15,19,22,23,24,26,27,28,29,30,31,31,32,33,35,37,39,42,45
15040001969805,00004d41-3200-0400-0000-0000004cebfc,60,6,130.75,33.55104,-7.67937,4,16:00-21:00,1,36.5,38.0,30.3,11.6,15.54,12.39,1.0,2765,13.1,16,20,23,26,29,32,34,35,37,38,39,40,41,43,44,46,48,51,54
15040003320291,00004d41-3200-0400-0000-0000004cec07,60,7,16.6,33.5737,-7.67948,4,16:00-21:00,1,16.6,15.0,14.5,6.3,4.12,3.98,1.03,30,1.64,8,8,11,12,13,13,14,14,15,15,16,16,17,18,20,20,23,23,29
15040001969433,00004d41-3200-0400-0000-0000004cec14,60,7,99.91,33.56219,-7.67614,4,16:00-21:00,1,32.8,34.0,29.0,9.4,12.4,10.58,0.96,499,7.0,18,20,23,24,25,27,30,31,33,34,35,36,36,38,40,41,43,44,46
15040001995139,00004d41-3200-0400-0000-0000004cec15,60,7,67.81,33.56188,-7.67715,4,16:00-21:00,1,27.4,28.0,24.9,7.0,9.79,8.72,0.99,432,4.03,14,18,20,22,23,24,25,26,27,28,29,30,30,31,32,33,34,36,39
15040003508454,00004d41-3200-0400-0000-0000004cec16,60,7,51.91,33.56165,-7.67783,4,16:00-21:00,1,22.9,23.0,20.4,5.7,9.15,8.13,0.96,305,4.68,13,17,18,19,20,21,21,22,23,23,24,24,25,26,27,27,28,29,31
15040002635727,00004d41-3200-0400-0000-0000004cec19,60,7,61.77,33.563,-7.67785,4,16:00-21:00,1,22.8,22.0,19.4,9.9,11.44,10.11,0.85,42,5.24,9,12,16,17,19,20,21,21,22,22,24,24,25,25,26,26,27,29,32
15040004773060,00004d41-3200-0400-0000-0000004cec68,60,7,30.9,33.5658,-7.6742,4,16:00-21:00,1,22.6,23.0,17.7,8.1,6.27,4.84,1.11,173,5.02,8,12,14,16,18,19,20,21,22,23,24,25,26,27,28,30,31,33,35
15040002558467,00004d41-3200-0400-0000-0000004cec69,60,7,69.29,33.56396,-7.67285,4,16:00-21:00,1,19.5,19.0,15.8,6.3,15.83,13.13,1.19,600,15.06,9,12,14,15,16,17,17,18,19,19,20,21,22,22,23,25,26,27,30
15040004287427,00004d41-3200-0400-0000-0000004cec6a,60,7,60.52,33.56424,-7.67219,4,16:00-21:00,1,23.5,23.0,19.3,8.5,11.31,9.47,1.09,667,9.23,11,14,16,17,18,20,20,21,22,23,24,25,25,26,28,29,31,34,39
15040001979652,00004d41-3200-0400-0000-0000004cec6b,60,7,64.04,33.56451,-7.67162,4,16:00-21:00,1,28.8,30.0,21.2,9.9,10.87,7.68,1.18,741,16.43,11,15,19,21,23,24,25,27,28,30,31,32,33,34,36,37,39,41,44
15040002561571,00004d41-3200-0400-0000-0000004cec8a,60,7,53.02,33.57057,-7.67137,4,16:00-21:00,1,19.9,20.0,16.0,7.0,11.91,9.54,1.08,504,9.88,9,11,13,14,15,16,17,18,19,20,21,21,22,23,24,25,26,29,32
15040001995218,00004d41-3200-0400-0000-0000004cec95,60,7,110.96,33.56273,-7.66919,4,16:00-21:00,1,18.6,19.0,15.3,6.5,26.11,21.02,0.98,84,15.51,7,9,9,13,15,17,18,18,19,19,20,20,21,21,22,24,26,26,28
15040002635808,00004d41-3200-0400-0000-0000004cec99,60,7,62.52,33.56374,-7.67189,4,16:00-21:00,1,16.3,17.0,13.0,6.0,17.3,13.24,1.2,56,11.23,5,7,9,11,11,14,15,16,17,17,17,18,19,20,20,21,22,24,26
15040001969646,00004d41-3200-0400-0000-0000004cec9c,60,7,61.39,33.56573,-7.67232,4,16:00-21:00,1,20.9,20.0,16.5,7.7,13.43,11.05,0.99,40,9.78,5,7,14,15,16,17,17,19,20,20,20,22,24,25,26,27,28,32,33
15040003321206,00004d41-3200-0400-0000-0000004cecaf,60,7,22.92,33.57253,-7.67096,4,16:00-21:00,1,28.2,29.0,22.1,10.1,3.73,2.85,1.09,660,3.28,11,14,17,19,21,24,25,27,28,29,30,31,32,34,35,37,39,40,44
15040002564042,00004d41-3200-0400-0000-0000004cecb0,60,7,171.78,33.56814,-7.67067,4,16:00-21:00,1,18.6,18.0,15.4,6.2,40.19,34.36,1.11,393,31.54,9,11,13,14,15,15,16,17,18,18,19,20,21,21,22,24,25,26,28
15040002637244,00004d41-3200-0400-0000-0000004cecb1,60,7,57.7,33.5666,-7.67089,4,16:00-21:00,1,18.2,19.0,15.5,6.1,13.41,10.93,1.13,230,8.19,8,10,12,14,15,16,17,17,18,19,19,20,20,21,21,22,23,24,28
15040001979804,00004d41-3200-0400-0000-0000004cecb3,60,7,38.41,33.56168,-7.67002,4,16:00-21:00,1,19.4,19.0,12.2,10.1,11.3,7.28,1.01,103,17.1,6,9,10,11,13,14,16,17,18,19,19,20,20,22,24,25,26,29,43
15040002582342,00004d41-3200-0400-0000-0000004ced60,60,7,55.03,33.56108,-7.67954,4,16:00-21:00,1,24.1,25.0,20.9,7.1,9.47,7.92,0.82,56,4.99,10,11,18,20,21,22,22,23,24,25,25,26,26,27,28,30,31,33,35
15040002542296,00004d41-3200-0400-0000-0000004cee2e,60,6,165.16,33.56966,-7.68026,4,16:00-21:00,1,15.8,15.0,12.1,7.1,48.98,39.64,1.52,815,33.35,5,7,8,9,11,11,12,13,14,15,16,17,18,19,20,21,23,25,28
15040004773297,00004d41-3200-0400-0000-0000004cee30,60,7,66.53,33.56628,-7.67238,4,16:00-21:00,1,16.0,16.0,12.7,7.5,18.84,14.97,1.3,30,10.28,6,7,7,8,10,12,14,15,16,16,17,17,17,19,20,20,23,23,27
15040002638398,00004d41-3200-0400-0000-0000004cee31,60,7,65.77,33.56627,-7.67166,4,16:00-21:00,1,16.4,16.0,13.4,7.2,17.65,14.8,1.15,32,8.91,7,7,8,9,10,14,15,15,15,16,17,17,19,19,20,20,23,23,27
15040001981564,00004d41-3200-0400-0000-0000004cee33,60,7,202.86,33.56609,-7.67099,4,16:00-21:00,1,15.6,16.0,12.1,7.6,60.17,45.64,1.23,44,36.06,6,7,8,9,10,12,12,14,15,16,16,17,17,18,19,20,23,24,26
15040002570806,00004d41-3200-0400-0000-0000004cee37,60,7,50.08,33.56269,-7.66865,4,16:00-21:00,1,19.0,21.0,15.4,6.2,11.68,8.59,0.87,49,7.94,6,8,10,16,17,17,19,19,19,21,21,21,21,23,23,24,25,26,26
15040003267548,00004d41-3200-0400-0000-0000004cee38,60,7,63.41,33.56225,-7.66949,4,16:00-21:00,1,19.2,19.0,13.6,8.9,16.81,12.01,1.04,75,19.29,7,9,10,11,14,15,16,17,18,19,19,20,21,21,23,25,27,31,37
15040002638419,00004d41-3200-0400-0000-0000004cee39,60,7,19.15,33.56217,-7.66968,4,16:00-21:00,1,19.2,19.0,13.6,8.9,5.08,3.63,1.05,76,5.8,7,9,10,11,13,15,16,17,18,19,20,20,21,22,22,25,27,31,37
15040003322454,00004d41-3200-0400-0000-0000004cee67,60,7,163.3,33.56675,-7.66467,4,16:00-21:00,1,19.4,18.0,16.2,8.3,36.22,32.66,0.98,487,15.67,9,10,11,12,13,14,15,16,17,18,19,20,21,22,24,26,29,31,34
15040001999649,00004d41-3200-0400-0000-0000004cf22d,60,7,58.36,33.56265,-7.67478,4,16:00-21:00,1,25.9,26.0,21.0,7.4,10.02,8.08,0.99,639,11.38,12,16,19,21,22,23,24,25,25,26,27,28,29,30,31,32,33,35,37
15040002640938,00004d41-3200-0400-0000-0000004cf269,60,7,242.04,33.55948,-7.65111,4,16:00-21:00,1,28.2,28.0,24.7,8.2,35.31,31.12,1.04,436,21.28,15,19,21,22,23,25,25,26,27,28,29,30,31,32,33,34,36,38,41
15040001999487,00004d41-3200-0400-0000-0000004cf26d,60,6,66.68,33.55556,-7.67621,4,16:00-21:00,1,27.9,29.0,17.8,12.0,13.5,8.28,1.14,399,20.31,7,11,14,18,19,21,23,25,27,29,31,32,34,35,37,38,40,41,45
15040003517414,00004d41-3200-0400-0000-0000004cf26e,60,7,42.82,33.5533,-7.67598,4,16:00-21:00,1,14.6,14.0,11.2,6.9,13.71,11.01,0.74,38,8.48,4,6,7,9,10,11,12,13,13,14,14,15,15,17,19,20,20,25,32
15040002604524,00004d41-3200-0400-0000-0000004cf271,60,7,20.14,33.56483,-7.67255,4,16:00-21:00,1,19.4,20.0,15.1,7.7,4.79,3.63,0.96,54,3.28,5,8,12,14,14,15,16,17,19,20,20,21,23,23,25,26,27,30,33
15040003256431,00004d41-3200-0400-0000-0000004cf28e,60,7,44.53,33.56492,-7.67237,4,16:00-21:00,1,19.7,19.0,15.3,7.8,10.5,8.44,1.03,46,7.53,5,7,14,14,15,15,16,17,19,19,20,20,22,25,25,26,28,32,33
15040004765681,00004d41-3200-0400-0000-0000004cf44a,60,7,41.4,33.5499,-7.68636,4,16:00-21:00,1,16.2,17.0,12.4,7.0,12.02,8.77,1.16,40,7.75,5,6,7,8,12,13,14,14,16,17,18,18,18,18,19,21,23,26,27
15040001985863,00004d41-3200-0400-0000-0000004cf44b,60,6,86.85,33.5521,-7.68642,4,16:00-21:00,1,27.7,28.0,21.2,10.3,14.74,11.17,1.03,561,15.27,10,15,17,19,21,22,24,25,27,28,29,30,31,33,34,35,38,41,45
15040002642068,00004d41-3200-0400-0000-0000004cf4c9,60,7,43.71,33.5451,-7.68056,4,16:00-21:00,1,17.5,18.0,14.9,6.1,10.59,8.74,1.03,163,5.53,8,9,11,13,14,14,15,17,17,18,18,19,19,20,21,22,23,24,27
15040004765749,00004d41-3200-0400-0000-0000004cf4ca,60,6,137.3,33.54558,-7.67918,4,16:00-21:00,1,20.6,20.0,18.1,6.2,27.27,24.71,0.99,907,14.21,11,13,15,16,17,17,18,19,20,20,21,22,23,24,25,26,27,28,31
15040001975165,00004d41-3200-0400-0000-0000004cf4d4,60,7,37.53,33.55077,-7.68345,4,16:00-21:00,1,17.1,17.0,8.3,11.5,16.34,7.95,1.7,39,18.6,2,3,3,7,10,13,14,16,16,17,18,18,18,19,20,21,23,38,46
15040001985929,00004d41-3200-0400-0000-0000004cf523,60,7,37.08,33.55063,-7.68051,4,16:00-21:00,1,16.1,11.0,11.1,12.3,11.99,12.14,0.92,36,7.01,5,6,8,8,9,9,9,10,11,11,15,18,19,20,20,22,23,24,36
15040003518741,00004d41-3200-0400-0000-0000004cf53e,60,7,42.1,33.55058,-7.67678,4,16:00-21:00,1,24.4,15.0,14.0,25.6,10.83,10.1,0.76,74,6.41,7,8,9,10,11,11,12,13,14,15,16,18,19,19,22,25,46,61,85
15040002643146,00004d41-3200-0400-0000-0000004cf559,60,6,113.48,33.5442,-7.67836,4,16:00-21:00,1,16.4,16.0,12.1,7.0,33.72,25.53,1.16,202,34.01,6,8,10,11,12,13,14,15,15,16,17,17,19,19,20,21,23,25,27
15040004765813,00004d41-3200-0400-0000-0000004cf55a,60,6,11.81,33.54472,-7.67731,4,16:00-21:00,1,17.6,17.0,12.3,8.7,3.45,2.5,1.19,282,4.66,6,8,10,12,13,14,15,16,17,17,18,19,19,20,22,23,24,26,28
15040002551748,00004d41-3200-0400-0000-0000004cf5e7,60,7,47.39,33.57134,-7.67463,4,16:00-21:00,1,12.1,12.0,10.1,4.6,16.98,14.22,1.24,30,8.76,5,6,8,8,9,9,9,10,11,12,12,13,14,15,16,16,17,18,20
15040004774094,00004d41-3200-0400-0000-0000004cf618,60,7,13.14,33.57056,-7.67413,4,16:00-21:00,1,12.8,12.0,11.7,3.8,4.05,3.94,0.94,59,1.49,8,8,10,10,11,11,11,12,12,12,13,13,14,15,15,15,16,17,20
15040002602800,00004d41-3200-0400-0000-0000004cf620,60,7,31.39,33.56364,-7.67358,4,16:00-21:00,1,23.6,24.0,17.8,8.6,6.36,4.71,1.21,458,10.68,10,13,15,16,18,19,21,22,22,24,24,25,26,27,28,30,32,35,39
15040002643096,00004d41-3200-0400-0000-0000004cf621,60,7,23.34,33.56376,-7.67328,4,16:00-21:00,1,25.0,25.0,16.7,9.0,5.04,3.36,1.28,495,10.85,9,14,16,18,20,21,22,23,24,25,26,27,28,29,30,32,34,36,40
15040004765913,00004d41-3200-0400-0000-0000004cf622,60,7,21.99,33.56386,-7.67306,4,16:00-21:00,1,25.6,26.0,19.0,9.1,4.16,3.04,1.28,522,6.84,10,14,16,18,20,21,22,23,25,26,27,28,29,30,31,33,34,36,39
15040002002447,00004d41-3200-0400-0000-0000004cf625,60,7,62.91,33.56424,-7.67336,4,16:00-21:00,1,17.2,19.0,14.3,5.8,15.87,11.92,1.16,99,9.86,6,9,10,12,13,14,15,16,18,19,19,20,20,21,22,22,23,24,25
15040003252210,00004d41-3200-0400-0000-0000004cf637,18,7,25.59,33.56657,-7.6732,4,16:00-21:00,1,16.2,16.0,8.8,10.4,10.44,5.76,1.18,31,12.85,2,6,7,8,8,10,10,14,15,16,17,17,17,19,19,20,23,27,41
15040002002570,00004d41-3200-0400-0000-0000004cf63d,60,7,15.04,33.56997,-7.67362,4,16:00-21:00,1,12.6,13.0,10.4,4.9,5.21,4.16,1.19,41,2.71,6,6,7,8,8,9,10,11,12,13,14,14,16,16,17,17,18,18,20
15040003520653,00004d41-3200-0400-0000-0000004cf63e,60,7,24.64,33.57009,-7.6737,4,16:00-21:00,1,12.4,12.0,10.3,4.7,8.6,7.39,1.19,45,4.26,6,6,7,8,8,9,9,10,11,12,14,14,15,16,16,17,18,18,20
15040002553062,00004d41-3200-0400-0000-0000004cf63f,60,7,40.68,33.57029,-7.67381,4,16:00-21:00,1,12.4,12.0,10.3,4.7,14.2,12.2,1.2,45,7.03,6,6,7,8,8,9,9,10,11,12,14,14,15,16,16,17,18,18,20
15040003250858,00004d41-3200-0400-0000-0000004cf657,60,7,29.77,33.5668,-7.67336,4,16:00-21:00,1,19.2,16.0,9.0,14.4,11.87,6.7,1.52,40,21.91,2,6,8,10,11,11,12,13,15,16,17,19,21,22,22,23,28,34,41
15040001976131,00004d41-3200-0400-0000-0000004cf65c,60,7,23.78,33.57253,-7.67259,4,16:00-21:00,1,19.1,19.0,16.6,5.6,5.15,4.51,0.93,394,3.04,9,12,13,15,16,16,17,18,19,19,20,21,21,22,23,24,25,26,28
15040002002738,00004d41-3200-0400-0000-0000004cf65d,60,7,11.77,33.57233,-7.67248,4,16:00-21:00,1,19.1,19.0,16.6,5.6,2.55,2.23,0.93,392,1.51,9,12,13,15,16,16,17,18,19,19,20,21,21,22,23,24,25,26,28
15040002559775,00004d41-3200-0400-0000-0000004cf668,60,7,28.44,33.57138,-7.67225,4,16:00-21:00,1,16.4,16.0,14.7,5.1,6.97,6.4,1.02,35,2.64,8,10,11,12,12,13,14,14,15,16,18,18,18,19,19,21,22,24,25
15040002002756,00004d41-3200-0400-0000-0000004cf66d,60,7,32.07,33.56424,-7.67219,4,16:00-21:00,1,18.1,17.0,12.3,7.7,9.36,6.79,1.17,72,12.5,5,8,9,10,13,15,15,17,17,17,20,20,20,21,25,25,26,28,32
15040003520700,00004d41-3200-0400-0000-0000004cf66e,60,7,40.7,33.5645,-7.67235,4,16:00-21:00,1,18.0,17.0,14.3,7.2,10.24,8.62,0.97,81,6.58,6,8,12,13,14,15,15,16,17,17,18,19,20,21,23,25,26,28,32
15040004774147,00004d41-3200-0400-0000-0000004cf670,60,7,22.61,33.56628,-7.67238,4,16:00-21:00,1,20.7,20.0,18.2,5.9,4.47,4.07,1.03,132,2.34,9,14,15,16,17,18,19,20,20,20,21,22,23,24,25,25,26,28,31
15040002643227,00004d41-3200-0400-0000-0000004cf671,60,7,45.42,33.56648,-7.67244,4,16:00-21:00,1,21.0,21.0,18.0,6.3,9.1,7.79,1.06,111,5.45,9,13,15,17,17,19,19,20,20,21,22,23,24,24,25,26,27,29,32
15040002557632,00004d41-3200-0400-0000-0000004cf672,60,7,43.65,33.56688,-7.67246,4,16:00-21:00,1,18.1,17.0,13.7,8.3,11.46,9.24,0.98,119,9.08,5,9,11,12,14,15,16,16,17,17,18,18,19,21,22,23,24,27,34
15040001987132,00004d41-3200-0400-0000-0000004cf673,60,7,97.2,33.5666,-7.67089,4,16:00-21:00,1,17.6,18.0,13.0,7.0,26.94,19.44,1.26,120,23.2,5,7,10,11,13,15,16,17,17,18,19,20,21,21,22,23,24,26,29
15040001976235,00004d41-3200-0400-0000-0000004cf674,60,7,64.65,33.56702,-7.67181,4,16:00-21:00,1,18.3,19.0,13.4,7.3,17.39,12.25,1.21,140,15.33,5,8,10,11,13,15,16,17,18,19,20,21,22,22,24,24,26,27,30
15040001976227,00004d41-3200-0400-0000-0000004cf67c,60,7,39.61,33.56834,-7.67161,4,16:00-21:00,1,19.7,20.0,15.6,7.0,9.15,7.13,1.02,73,7.17,7,10,12,15,17,18,18,18,19,20,21,22,23,23,24,25,26,27,29
15040002002731,00004d41-3200-0400-0000-0000004cf67d,60,7,90.51,33.56834,-7.67161,4,16:00-21:00,1,14.6,13.0,10.9,7.4,29.88,25.06,1.27,34,19.61,4,7,7,9,9,10,10,12,12,13,15,17,18,18,19,19,22,23,29
15040004774154,00004d41-3200-0400-0000-0000004cf680,60,7,20.86,33.57271,-7.67108,4,16:00-21:00,1,28.0,29.0,22.3,10.0,3.37,2.59,1.1,660,3.5,12,15,17,19,21,23,24,26,28,29,30,31,32,33,35,36,38,40,43
15040002562250,00004d41-3200-0400-0000-0000004cf681,60,7,25.67,33.57288,-7.67118,4,16:00-21:00,1,27.2,28.0,22.6,9.3,4.09,3.3,1.01,664,2.68,11,14,17,19,21,23,25,26,27,28,29,30,31,32,33,35,36,38,41
15040002643211,00004d41-3200-0400-0000-0000004cf689,60,7,44.1,33.57176,-7.67047,4,16:00-21:00,1,31.2,32.0,25.3,8.8,6.27,4.96,1.07,566,6.71,16,22,24,26,27,28,29,30,31,32,33,33,34,35,36,37,39,41,44
15040004765976,00004d41-3200-0400-0000-0000004cf68a,60,7,20.76,33.57211,-7.6707,4,16:00-21:00,1,31.4,32.0,24.3,9.1,3.07,2.34,1.23,575,5.62,16,20,24,25,27,28,29,30,31,32,33,34,35,36,37,39,40,42,45
15040001986986,00004d41-3200-0400-0000-0000004cf70b,60,4,79.16,33.54673,-7.66106,4,16:00-21:00,1,45.5,46.0,37.7,15.2,7.56,6.2,1.0,1601,7.8,21,25,28,31,34,38,40,43,45,46,48,50,52,54,56,58,61,64,70
15040001976087,00004d41-3200-0400-0000-0000004cf70c,60,4,79.76,33.54607,-7.66141,4,16:00-21:00,1,36.9,37.0,30.0,13.3,9.56,7.76,1.05,1586,6.56,14,19,23,26,28,30,32,34,36,37,39,40,42,43,45,47,50,54,59
15040001991817,00004d41-3200-0400-0000-0000004cfee3,60,7,59.45,33.55146,-7.68172,4,16:00-21:00,1,16.4,15.0,10.1,9.9,21.22,14.27,0.93,30,20.47,3,4,7,8,9,9,14,14,15,15,16,17,17,18,22,23,23,25,40
15040004775284,00004d41-3200-0400-0000-0000004cff60,60,7,34.26,33.54828,-7.68518,4,16:00-21:00,1,16.0,16.0,8.2,9.0,15.06,7.71,0.93,84,20.2,2,3,6,9,10,13,13,14,15,16,17,18,18,19,21,22,23,24,35
15040002648721,00004d41-3200-0400-0000-0000004cff61,60,7,82.61,33.54813,-7.68486,4,16:00-21:00,1,17.7,17.0,8.3,13.0,35.9,17.49,1.0,70,44.17,2,3,4,6,10,10,14,14,16,17,19,20,21,23,25,25,27,27,33
15040004766985,00004d41-3200-0400-0000-0000004cff62,60,7,36.74,33.54779,-7.68407,4,16:00-21:00,1,18.5,15.0,9.9,16.3,13.31,8.82,0.71,66,14.46,3,4,7,9,10,12,13,13,15,15,16,18,19,21,23,25,27,27,41
15040004284220,00004d41-3200-0400-0000-0000004cff88,60,7,41.19,33.56019,-7.67515,4,16:00-21:00,1,18.9,20.0,11.7,8.4,12.63,7.41,0.91,97,19.69,4,7,9,11,14,15,16,17,18,20,20,21,23,24,25,26,28,29,32
15040002550768,00004d41-3200-0400-0000-0000004cff89,60,7,60.57,33.56033,-7.67473,4,16:00-21:00,1,10.7,10.0,7.2,5.3,30.4,21.81,1.06,70,28.28,2,3,6,7,8,8,9,9,9,10,11,11,12,13,14,15,16,18,20
15040002560773,00004d41-3200-0400-0000-0000004cff8a,60,7,60.4,33.56347,-7.67246,4,16:00-21:00,1,14.9,15.0,12.2,5.5,17.76,14.5,1.26,42,9.92,5,7,9,10,11,12,12,14,14,15,16,17,17,18,19,20,21,22,24
15040003264209,00004d41-3200-0400-0000-0000004cff92,60,7,36.86,33.5714,-7.67068,4,16:00-21:00,1,16.1,14.0,8.9,12.6,14.97,9.48,1.17,65,19.77,4,5,7,8,9,9,10,12,13,14,15,16,19,20,21,22,24,26,30
15040002013102,00004d41-3200-0400-0000-0000004cff95,60,7,33.5,33.56267,-7.66829,4,16:00-21:00,1,19.8,23.0,9.5,9.3,12.66,5.24,0.84,70,23.85,3,5,8,9,12,16,18,21,23,23,24,24,24,24,24,25,26,28,36
15040002013342,00004d41-3200-0400-0000-0000004d002d,60,7,147.67,33.56834,-7.67161,4,16:00-21:00,1,16.7,16.0,12.9,7.1,41.22,33.23,0.76,34,26.52,5,7,9,9,12,13,14,15,15,16,17,18,19,21,21,24,26,26,30
15040001992333,00004d41-3200-0400-0000-0000004d014b,60,7,29.35,33.55392,-7.68412,4,16:00-21:00,1,16.0,16.0,13.5,5.7,7.82,6.6,0.87,37,4.11,7,9,10,11,11,13,13,14,15,16,17,18,19,20,20,20,21,24,26
15040001982307,00004d41-3200-0400-0000-0000004d014c,60,7,36.3,33.55368,-7.684,4,16:00-21:00,1,16.2,16.0,13.7,5.7,9.57,8.17,0.86,33,5.2,7,10,10,11,12,13,13,14,15,16,17,18,19,20,20,20,21,24,26
15040002014538,00004d41-3200-0400-0000-0000004d014d,60,7,40.76,33.55337,-7.68386,4,16:00-21:00,1,16.4,14.0,11.2,9.5,13.07,10.48,0.68,44,11.94,4,8,9,10,11,12,12,13,14,14,16,16,17,20,20,21,24,24,30
15040002539951,00004d41-3200-0400-0000-0000004d0166,60,7,37.0,33.56135,-7.68122,4,16:00-21:00,1,21.0,20.0,19.2,6.5,6.94,6.66,0.53,39,2.13,12,13,15,15,16,17,18,18,19,20,21,22,23,24,25,26,28,29,36
15040002541335,00004d41-3200-0400-0000-0000004d0168,60,7,68.22,33.56177,-7.67988,4,16:00-21:00,1,21.8,21.0,18.4,7.4,13.32,11.69,1.02,34,7.45,8,12,16,17,18,18,19,19,21,21,22,23,25,26,28,28,28,31,36
15040001992364,00004d41-3200-0400-0000-0000004d016b,60,7,20.84,33.54909,-7.68073,4,16:00-21:00,1,18.5,18.0,14.8,9.5,5.07,4.17,0.75,95,2.89,8,9,11,11,12,13,15,16,17,18,19,20,21,21,22,23,24,25,31
15040004767235,00004d41-3200-0400-0000-0000004d017a,60,7,44.85,33.54558,-7.67918,4,16:00-21:00,1,16.9,18.0,10.1,10.1,15.99,8.97,1.21,30,18.45,4,4,6,9,9,10,15,15,17,18,18,18,19,19,20,20,23,27,31
15040003334732,00004d41-3200-0400-0000-0000004d018f,60,7,18.59,33.55141,-7.67825,4,16:00-21:00,1,14.6,13.0,10.2,7.7,6.57,5.15,1.02,33,4.43,4,5,6,6,7,10,11,12,12,13,15,17,18,20,20,21,23,27,28
