segmentId,newSegmentId,speedLimit,frc,distance,lat,lon,timeSet,timeSetName,dateRange,averageSpeed,medianSpeed,harmonicAverageSpeed,standardDeviationSpeed,averageTravelTime,medianTravelTime,travelTimeRatio,sampleSize,travelTimeStandardDeviation,speedP5,speedP10,speedP15,speedP20,speedP25,speedP30,speedP35,speedP40,speedP45,speedP50,speedP55,speedP60,speedP65,speedP70,speedP75,speedP80,speedP85,speedP90,speedP95
-15040010914456,-f28a4385-bf59-4801-a6d3-0f35fbc1c56f,60,7,9.58,33.56783,-7.66392,6,0:00-4:00,1,31.7,31.0,28.1,11.3,1.23,1.11,0.76,6,0.49,17,17,17,22,22,22,31,31,31,31,34,34,34,37,37,37,49,49,49
-15040010826289,-f2b0f32f-c3b0-4102-b30f-ed927b468ec5,18,7,36.9,33.57357,-7.67805,2,10:00-16:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010826289,-f2b0f32f-c3b0-4102-b30f-ed927b468ec5,18,7,36.9,33.57357,-7.67805,3,5:00-9:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010826289,-f2b0f32f-c3b0-4102-b30f-ed927b468ec5,18,7,36.9,33.57357,-7.67805,4,16:00-21:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010826289,-f2b0f32f-c3b0-4102-b30f-ed927b468ec5,18,7,36.9,33.57357,-7.67805,5,22:00-24:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010826289,-f2b0f32f-c3b0-4102-b30f-ed927b468ec5,18,7,36.9,33.57357,-7.67805,6,0:00-4:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010917382,-f2b94be7-85d9-423e-8605-ccb1c04e23ac,18,7,60.97,33.55279,-7.66705,2,10:00-16:00,1,15.1,16.0,12.9,5.6,16.96,13.72,1.0,13,7.31,7,8,8,9,9,9,13,15,15,16,17,17,18,19,19,19,20,20,26
-15040010917382,-f2b94be7-85d9-423e-8605-ccb1c04e23ac,18,7,60.97,33.55279,-7.66705,3,5:00-9:00,1,48.0,30.0,41.3,25.5,5.32,7.32,0.31,2,2.82,30,30,30,30,30,30,30,30,30,30,66,66,66,66,66,66,66,66,66
-15040010917382,-f2b94be7-85d9-423e-8605-ccb1c04e23ac,18,7,60.97,33.55279,-7.66705,4,16:00-21:00,1,21.8,13.0,12.6,17.5,17.39,16.88,1.03,8,14.17,5,5,9,9,9,12,12,13,13,13,20,20,23,23,23,35,35,58,58
-15040010917382,-f2b94be7-85d9-423e-8605-ccb1c04e23ac,18,7,60.97,33.55279,-7.66705,5,22:00-24:00,1,28.8,28.0,28.1,5.0,7.81,7.84,0.46,5,1.4,22,22,22,22,28,28,28,28,28,28,28,28,30,30,30,30,36,36,36
-15040010917382,-f2b94be7-85d9-423e-8605-ccb1c04e23ac,18,7,60.97,33.55279,-7.66705,6,0:00-4:00,1,47.3,33.0,39.3,27.5,5.58,6.65,0.33,3,2.45,30,30,30,30,30,30,33,33,33,33,33,33,33,79,79,79,79,79,79
-15040010266975,-f2c9d147-b9a7-48e3-a320-093823c137a8,25,7,68.06,33.54822,-7.67492,2,10:00-16:00,1,22.4,21.0,18.7,8.3,13.09,11.67,1.0,86,7.19,8,13,15,16,17,18,19,20,21,21,22,23,24,26,28,28,31,34,37
-15040010266975,-f2c9d147-b9a7-48e3-a320-093823c137a8,25,7,68.06,33.54822,-7.67492,3,5:00-9:00,1,22.7,23.0,16.7,13.3,14.66,10.65,1.12,5,8.81,10,10,10,10,11,11,11,11,23,23,23,23,28,28,28,28,42,42,42
-15040010266975,-f2c9d147-b9a7-48e3-a320-093823c137a8,25,7,68.06,33.54822,-7.67492,4,16:00-21:00,1,21.6,21.0,18.0,8.0,13.59,11.67,1.04,81,7.19,8,12,13,16,17,18,19,20,21,21,22,22,23,24,26,27,31,33,37
-15040010266975,-f2c9d147-b9a7-48e3-a320-093823c137a8,25,7,68.06,33.54822,-7.67492,5,22:00-24:00,1,25.2,23.0,21.1,10.6,11.59,10.65,0.89,25,5.47,10,12,15,17,21,21,22,22,23,23,24,24,26,26,30,30,39,43,49
-15040010266975,-f2c9d147-b9a7-48e3-a320-093823c137a8,25,7,68.06,33.54822,-7.67492,6,0:00-4:00,1,38.1,39.0,24.8,17.0,9.87,6.28,0.75,14,9.8,6,10,21,21,29,32,32,35,39,39,41,46,49,49,51,58,58,58,58
-15040010819162,-f2cc99cd-10d0-417b-a29d-6ac458741fb8,18,7,57.3,33.57074,-7.68185,2,10:00-16:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010819162,-f2cc99cd-10d0-417b-a29d-6ac458741fb8,18,7,57.3,33.57074,-7.68185,3,5:00-9:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010819162,-f2cc99cd-10d0-417b-a29d-6ac458741fb8,18,7,57.3,33.57074,-7.68185,4,16:00-21:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010819162,-f2cc99cd-10d0-417b-a29d-6ac458741fb8,18,7,57.3,33.57074,-7.68185,5,22:00-24:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010819162,-f2cc99cd-10d0-417b-a29d-6ac458741fb8,18,7,57.3,33.57074,-7.68185,6,0:00-4:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010794105,-f2d7f324-4691-4380-9b4c-bf75c90f80a2,18,7,33.14,33.57606,-7.67433,2,10:00-16:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010794105,-f2d7f324-4691-4380-9b4c-bf75c90f80a2,18,7,33.14,33.57606,-7.67433,3,5:00-9:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010794105,-f2d7f324-4691-4380-9b4c-bf75c90f80a2,18,7,33.14,33.57606,-7.67433,4,16:00-21:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010794105,-f2d7f324-4691-4380-9b4c-bf75c90f80a2,18,7,33.14,33.57606,-7.67433,5,22:00-24:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010794105,-f2d7f324-4691-4380-9b4c-bf75c90f80a2,18,7,33.14,33.57606,-7.67433,6,0:00-4:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010814691,-f2e04b0e-6098-414a-aa71-1928577c5c41,18,7,116.23,33.56419,-7.6585,2,10:00-16:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010814691,-f2e04b0e-6098-414a-aa71-1928577c5c41,18,7,116.23,33.56419,-7.6585,3,5:00-9:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010814691,-f2e04b0e-6098-414a-aa71-1928577c5c41,18,7,116.23,33.56419,-7.6585,4,16:00-21:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010814691,-f2e04b0e-6098-414a-aa71-1928577c5c41,18,7,116.23,33.56419,-7.6585,5,22:00-24:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010814691,-f2e04b0e-6098-414a-aa71-1928577c5c41,18,7,116.23,33.56419,-7.6585,6,0:00-4:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010938798,-f3050888-d487-4e07-abaa-d7e3e199338a,20,7,5.84,33.55471,-7.65183,2,10:00-16:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010938798,-f3050888-d487-4e07-abaa-d7e3e199338a,20,7,5.84,33.55471,-7.65183,3,5:00-9:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010938798,-f3050888-d487-4e07-abaa-d7e3e199338a,20,7,5.84,33.55471,-7.65183,4,16:00-21:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010938798,-f3050888-d487-4e07-abaa-d7e3e199338a,20,7,5.84,33.55471,-7.65183,5,22:00-24:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010938798,-f3050888-d487-4e07-abaa-d7e3e199338a,20,7,5.84,33.55471,-7.65183,6,0:00-4:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010802928,-f30b54e1-7d7b-42dc-9174-2e805159c995,18,7,37.26,33.5448,-7.66113,2,10:00-16:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010802928,-f30b54e1-7d7b-42dc-9174-2e805159c995,18,7,37.26,33.5448,-7.66113,3,5:00-9:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010802928,-f30b54e1-7d7b-42dc-9174-2e805159c995,18,7,37.26,33.5448,-7.66113,4,16:00-21:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010802928,-f30b54e1-7d7b-42dc-9174-2e805159c995,18,7,37.26,33.5448,-7.66113,5,22:00-24:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010802928,-f30b54e1-7d7b-42dc-9174-2e805159c995,18,7,37.26,33.5448,-7.66113,6,0:00-4:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040011005787,-f326c43d-51bb-479a-8001-cfd1cc5f5227,18,7,146.13,33.55808,-7.65403,2,10:00-16:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040011005787,-f326c43d-51bb-479a-8001-cfd1cc5f5227,18,7,146.13,33.55808,-7.65403,3,5:00-9:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040011005787,-f326c43d-51bb-479a-8001-cfd1cc5f5227,18,7,146.13,33.55808,-7.65403,4,16:00-21:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040011005787,-f326c43d-51bb-479a-8001-cfd1cc5f5227,18,7,146.13,33.55808,-7.65403,5,22:00-24:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040011005787,-f326c43d-51bb-479a-8001-cfd1cc5f5227,18,7,146.13,33.55808,-7.65403,6,0:00-4:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010913542,-f327b2ac-fcdb-4ff4-b18e-8ecbd08cf6f8,18,7,23.4,33.55285,-7.67243,2,10:00-16:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010913542,-f327b2ac-fcdb-4ff4-b18e-8ecbd08cf6f8,18,7,23.4,33.55285,-7.67243,3,5:00-9:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010913542,-f327b2ac-fcdb-4ff4-b18e-8ecbd08cf6f8,18,7,23.4,33.55285,-7.67243,4,16:00-21:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010913542,-f327b2ac-fcdb-4ff4-b18e-8ecbd08cf6f8,18,7,23.4,33.55285,-7.67243,5,22:00-24:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010913542,-f327b2ac-fcdb-4ff4-b18e-8ecbd08cf6f8,18,7,23.4,33.55285,-7.67243,6,0:00-4:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010780846,-f3378582-22e1-4b60-862c-8ba19a4929d6,60,6,78.83,33.57058,-7.68403,2,10:00-16:00,1,28.5,29.0,23.5,7.9,12.09,9.79,1.0,952,12.49,15,19,22,23,24,25,26,27,28,29,30,31,32,32,33,34,36,38,40
-15040010780846,-f3378582-22e1-4b60-862c-8ba19a4929d6,60,6,78.83,33.57058,-7.68403,3,5:00-9:00,1,34.0,35.0,28.1,7.9,10.09,8.11,0.83,88,13.04,20,24,27,29,30,32,32,33,34,35,35,36,38,38,39,40,41,43,45
-15040010780846,-f3378582-22e1-4b60-862c-8ba19a4929d6,60,6,78.83,33.57058,-7.68403,4,16:00-21:00,1,26.7,27.0,22.9,7.6,12.37,10.51,1.02,1321,10.03,14,17,19,21,22,23,24,25,26,27,28,29,30,31,32,33,34,36,39
-15040010780846,-f3378582-22e1-4b60-862c-8ba19a4929d6,60,6,78.83,33.57058,-7.68403,5,22:00-24:00,1,28.1,28.0,25.8,7.2,11.02,10.14,0.91,405,4.22,16,19,21,22,24,25,26,26,27,28,29,30,30,31,33,34,35,37,41
-15040010780846,-f3378582-22e1-4b60-862c-8ba19a4929d6,60,6,78.83,33.57058,-7.68403,6,0:00-4:00,1,32.9,33.0,27.7,8.9,10.26,8.6,0.85,277,10.66,16,22,24,27,28,30,31,32,33,33,35,36,37,38,39,40,41,43,46
-15040010789249,-f33c5d00-b242-4f84-98aa-09dafc8c33eb,60,4,171.08,33.56855,-7.66021,2,10:00-16:00,1,34.0,34.0,28.7,11.9,21.45,18.11,1.0,12565,12.76,14,18,21,24,26,28,30,31,32,34,36,37,38,40,41,44,47,50,53
-15040010789249,-f33c5d00-b242-4f84-98aa-09dafc8c33eb,60,4,171.08,33.56855,-7.66021,3,5:00-9:00,1,39.9,39.0,33.6,13.6,18.32,15.79,0.85,1267,11.94,18,23,26,29,31,33,35,37,38,39,41,43,45,48,49,50,52,56,63
-15040010789249,-f33c5d00-b242-4f84-98aa-09dafc8c33eb,60,4,171.08,33.56855,-7.66021,4,16:00-21:00,1,34.7,35.0,29.4,12.1,20.98,17.6,0.98,13790,12.03,15,19,22,24,26,29,30,31,33,35,37,38,39,40,42,44,48,50,54
-15040010789249,-f33c5d00-b242-4f84-98aa-09dafc8c33eb,60,4,171.08,33.56855,-7.66021,5,22:00-24:00,1,39.7,39.0,34.9,12.4,17.64,15.79,0.82,3041,8.67,19,24,28,30,32,33,36,37,38,39,40,42,43,45,48,50,51,55,61
-15040010789249,-f33c5d00-b242-4f84-98aa-09dafc8c33eb,60,4,171.08,33.56855,-7.66021,6,0:00-4:00,1,45.0,44.0,39.9,13.7,15.43,14.0,0.72,1762,7.69,25,29,32,35,37,38,39,41,42,44,46,48,50,51,52,55,58,62,70
-15040010867556,-f3617653-1ca0-4060-bfdf-ac30636d5f76,18,7,18.33,33.56994,-7.67505,2,10:00-16:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010867556,-f3617653-1ca0-4060-bfdf-ac30636d5f76,18,7,18.33,33.56994,-7.67505,3,5:00-9:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010867556,-f3617653-1ca0-4060-bfdf-ac30636d5f76,18,7,18.33,33.56994,-7.67505,4,16:00-21:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010867556,-f3617653-1ca0-4060-bfdf-ac30636d5f76,18,7,18.33,33.56994,-7.67505,5,22:00-24:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010867556,-f3617653-1ca0-4060-bfdf-ac30636d5f76,18,7,18.33,33.56994,-7.67505,6,0:00-4:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010848846,-f37b9331-54b4-4532-9fab-a66defecbbb4,21,7,22.01,33.57553,-7.6753,2,10:00-16:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010848846,-f37b9331-54b4-4532-9fab-a66defecbbb4,21,7,22.01,33.57553,-7.6753,3,5:00-9:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010848846,-f37b9331-54b4-4532-9fab-a66defecbbb4,21,7,22.01,33.57553,-7.6753,4,16:00-21:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010848846,-f37b9331-54b4-4532-9fab-a66defecbbb4,21,7,22.01,33.57553,-7.6753,5,22:00-24:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010848846,-f37b9331-54b4-4532-9fab-a66defecbbb4,21,7,22.01,33.57553,-7.6753,6,0:00-4:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010792878,-f383259e-8bc3-439c-b96b-0d32e7549b3f,23,7,61.28,33.54719,-7.66465,2,10:00-16:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010792878,-f383259e-8bc3-439c-b96b-0d32e7549b3f,23,7,61.28,33.54719,-7.66465,3,5:00-9:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010792878,-f383259e-8bc3-439c-b96b-0d32e7549b3f,23,7,61.28,33.54719,-7.66465,4,16:00-21:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010792878,-f383259e-8bc3-439c-b96b-0d32e7549b3f,23,7,61.28,33.54719,-7.66465,5,22:00-24:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010792878,-f383259e-8bc3-439c-b96b-0d32e7549b3f,23,7,61.28,33.54719,-7.66465,6,0:00-4:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010863388,-f3945886-83aa-4ee3-beef-5785bcbfac2d,18,7,16.52,33.57163,-7.68041,2,10:00-16:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010863388,-f3945886-83aa-4ee3-beef-5785bcbfac2d,18,7,16.52,33.57163,-7.68041,3,5:00-9:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010863388,-f3945886-83aa-4ee3-beef-5785bcbfac2d,18,7,16.52,33.57163,-7.68041,4,16:00-21:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010863388,-f3945886-83aa-4ee3-beef-5785bcbfac2d,18,7,16.52,33.57163,-7.68041,5,22:00-24:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010863388,-f3945886-83aa-4ee3-beef-5785bcbfac2d,18,7,16.52,33.57163,-7.68041,6,0:00-4:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010853632,-f3b9b1c9-945f-4175-96a7-f512641d6c27,18,7,19.23,33.57346,-7.68109,2,10:00-16:00,1,29.0,29.0,29.0,0.0,2.39,2.39,1.0,1,0.0,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
-15040010853632,-f3b9b1c9-945f-4175-96a7-f512641d6c27,18,7,19.23,33.57346,-7.68109,3,5:00-9:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010853632,-f3b9b1c9-945f-4175-96a7-f512641d6c27,18,7,19.23,33.57346,-7.68109,4,16:00-21:00,1,21.7,21.0,20.9,5.0,3.31,3.3,1.39,3,0.75,17,17,17,17,17,17,21,21,21,21,21,21,21,27,27,27,27,27,27
-15040010853632,-f3b9b1c9-945f-4175-96a7-f512641d6c27,18,7,19.23,33.57346,-7.68109,5,22:00-24:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010853632,-f3b9b1c9-945f-4175-96a7-f512641d6c27,18,7,19.23,33.57346,-7.68109,6,0:00-4:00,1,27.0,27.0,27.0,0.0,2.56,2.56,1.07,1,0.0,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27
-15040010867173,-f3d5d60e-865e-4cfc-83e4-76bcd8d27357,25,7,30.45,33.55696,-7.65455,2,10:00-16:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010867173,-f3d5d60e-865e-4cfc-83e4-76bcd8d27357,25,7,30.45,33.55696,-7.65455,3,5:00-9:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010867173,-f3d5d60e-865e-4cfc-83e4-76bcd8d27357,25,7,30.45,33.55696,-7.65455,4,16:00-21:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010867173,-f3d5d60e-865e-4cfc-83e4-76bcd8d27357,25,7,30.45,33.55696,-7.65455,5,22:00-24:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010867173,-f3d5d60e-865e-4cfc-83e4-76bcd8d27357,25,7,30.45,33.55696,-7.65455,6,0:00-4:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010827249,-f3d72311-593d-4b2d-8301-82e36100724b,18,7,192.9,33.55486,-7.6567,2,10:00-16:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010827249,-f3d72311-593d-4b2d-8301-82e36100724b,18,7,192.9,33.55486,-7.6567,3,5:00-9:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010827249,-f3d72311-593d-4b2d-8301-82e36100724b,18,7,192.9,33.55486,-7.6567,4,16:00-21:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010827249,-f3d72311-593d-4b2d-8301-82e36100724b,18,7,192.9,33.55486,-7.6567,5,22:00-24:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010827249,-f3d72311-593d-4b2d-8301-82e36100724b,18,7,192.9,33.55486,-7.6567,6,0:00-4:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010815071,-f3d8c965-586f-4936-89a5-03c58524556a,18,7,53.83,33.56936,-7.67263,2,10:00-16:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010815071,-f3d8c965-586f-4936-89a5-03c58524556a,18,7,53.83,33.56936,-7.67263,3,5:00-9:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010815071,-f3d8c965-586f-4936-89a5-03c58524556a,18,7,53.83,33.56936,-7.67263,4,16:00-21:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010815071,-f3d8c965-586f-4936-89a5-03c58524556a,18,7,53.83,33.56936,-7.67263,5,22:00-24:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010815071,-f3d8c965-586f-4936-89a5-03c58524556a,18,7,53.83,33.56936,-7.67263,6,0:00-4:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15040010859887,-f3df3fc8-d69a-4974-b7e0-eaae3e244cb6,60,7,35.88,33.57542,-7.67729,2,10:00-16:00,1,17.4,18.0,17.0,2.9,7.61,7.18,1.0,5,1.41,13,13,13,13,17,17,17,17,18,18,18,18,18,18,18,18,21,21,21
-15040010859887,-f3df3fc8-d69a-4974-b7e0-eaae3e244cb6,60,7,35.88,33.57542,-7.67729,3,5:00-9:00,1,22.0,21.0,22.0,1.4,5.88,6.15,0.77,2,0.38,21,21,21,21,21,21,21,21,21,21,23,23,23,23,23,23,23,23,23
